Year,Year_Scaled,Year_STD,Month,Keywords,Abstract,Abstract_Cleaned,Abstract Length,Keywords_Cleaned,Number of Keywords,Month_Cleaned
1998,-0.6081306519596058,168.11997105053953,February,"['Venture Capital', 'Exit Strategy', 'IPO', 'Comparative corporate governance']","The United States has many banks that are small relative to large corporations and play a limited role in corporate governance, and a well developed stock market with an associated market for corporate control. In contrast, Japanese and German banks are fewer in number but larger in relative size and are said to play a central governance role. Neither country has an active market for corporate control. We extend the debate on the relative efficiency of bank- and stock market-centered capital markets by developing a further systematic difference between the two systems: the greater vitality of venture capital in stock market-centered systems. Understanding the link between the stock market and the venture capital market requires understanding the contractual arrangements between entrepreneurs and venture capital providers; especially, the importance of the opportunity to enter into an implicit contract over control, which gives a successful entrepreneur the option to reacquire control from the venture capitalist by using an initial public offering as the means by which the venture capitalist exits from a portfolio investment. We also extend the literature on venture capital contracting by offering an explanation for two central characteristics of the U.S. venture capital market: relatively rapid exit by venture capital providers from investments in portfolio companies; and the common practice of exit through an initial public offering.",unit state mani bank small relat larg corpor play limit role corpor governance well develop stock market associ market corpor control contrast japanes german bank fewer number larger relat size said play central govern role neither countri activ market corpor control extend debat relat effici bank stock marketcent capit market develop systemat differ two systems greater vital ventur capit stock marketcent systems understand link stock market ventur capit market requir understand contractu arrang entrepreneur ventur capit providers especially import opportun enter implicit contract control give success entrepreneur option reacquir control ventur capitalist use initi public offer mean ventur capitalist exit portfolio investment also extend literatur ventur capit contract offer explan two central characterist us ventur capit market relat rapid exit ventur capit provid invest portfolio companies common practic exit initi public offering,1458,"['ventur capit', 'exit strategi', 'ipo', 'compar corpor govern']",4,2
1998,-0.6081306519596058,168.11997105053953,May,"['Transaction costs', 'Bid–ask spread', 'Share turnover']","Theories of asset pricing suggest that the amortized cost of the spread is relevant to investors' required returns. The amortized spread measures the spread's cost over investors' holding periods and is approximately equal to the spread times share turnover. We examine amortized spreads for Amex and NYSE stocks over the period 1983–1992. We find that stocks with similar spreads can have vastly different share turnover, and thus, a stock's amortized spread cannot be predicted reliably by its spread alone. Consistent with theories of transaction costs, we find stronger evidence that amortized spreads are priced than we find for unamortized spreads.",theori asset price suggest amort cost spread relev investor requir returns amort spread measur spread cost investor hold period approxim equal spread time share turnover examin amort spread amex nyse stock period 19831992 find stock similar spread vast differ share turnover thus stock amort spread cannot predict reliabl spread alone consist theori transact costs find stronger evid amort spread price find unamort spreads,654,"['transact cost', 'bid–ask spread', 'share turnov']",3,5
1998,-0.6081306519596058,168.11997105053953,November,"['Market microstructure', 'Bid–ask spreads', 'Nasdaq']",This article examines late trade reporting on the Nasdaq National Market System. A substantial number of trades are reported out-of-sequence on both absolute levels and relative to the combined centralized exchanges. We find minimal support for NASD permitted reasons for the late trade reporting. Evidence suggests that market makers could use late trade reporting to manage the release of information. This evidence is consistent with the hypothesis that the delayed reporting of trades is neither a random occurrence nor fully explainable by factors outside the market maker's control.,articl examin late trade report nasdaq nation market system substanti number trade report outofsequ absolut level relat combin central exchanges find minim support nasd permit reason late trade reporting evid suggest market maker could use late trade report manag releas information evid consist hypothesi delay report trade neither random occurr fulli explain factor outsid market maker control,588,"['market microstructur', 'bid–ask spread', 'nasdaq']",3,11
1998,-0.6081306519596058,168.11997105053953,July,"['IPOs', 'Monitoring', 'Institutions', 'Underwriting']","This paper analyzes the effect of different IPO mechanisms on the structure of share ownership and explores the role of underpricing and rationing in determining investors’ shareholdings. We focus on the agency problem that results when large institutions are the only investors capable of monitoring the firm whereas small shareholders free-ride on these activities. The major conclusion is that some well-known aspects of IPOs may be explained as rational responses by the issuer to the existence of regulatory constraints in public capital markets. There is a two-stage offering mechanism in which the investment banker, acting in the interests of the issuer, optimally rations the allotment of shares to small investors in order to capture the benefits associated with better monitoring by institutions. Importantly, in our model, the existence of underpricing (and oversubscription) is an indication that the issuer has received a higher ex ante price than would have been obtained through a competitive Walrasian-type offering process.",paper analyz effect differ ipo mechan structur share ownership explor role underpr ration determin investor shareholdings focus agenc problem result larg institut onli investor capabl monitor firm wherea small sharehold freerid activities major conclus wellknown aspect ipo may explain ration respons issuer exist regulatori constraint public capit markets twostag offer mechan invest banker act interest issuer optim ration allot share small investor order captur benefit associ better monitor institutions importantly model exist underpr and oversubscription indic issuer receiv higher ex ant price would obtain competit walrasiantyp offer process,1041,"['ipo', 'monitor', 'institut', 'underwrit']",4,7
1998,-0.6081306519596058,168.11997105053953,January,"['Convertible bond', 'Sequential financing', 'Investment option']","This paper contends that corporations use callable, convertible bonds to lower the issuance costs of sequential financing. Sequential financing increases issue costs but helps control overinvestment incentives that can arise if financing is provided prior to an investment option's maturity. A convertible bond's conversion option reduces issue costs while helping to control the overinvestment incentive. Evidence of important investment and financing activity around the time convertible bonds are called and converted supports the hypothesis. The evidence shows significant increases in capital expenditures and new long-term debt financing starting in the year of the call.",paper contend corpor use callable convert bond lower issuanc cost sequenti financing sequenti financ increas issu cost help control overinvest incent aris financ provid prior invest option maturity convert bond convers option reduc issu cost help control overinvest incentive evid import invest financ activ around time convert bond call convert support hypothesis evid show signific increas capit expenditur new longterm debt financ start year call,677,"['convert bond', 'sequenti financ', 'invest option']",3,1
1998,-0.6081306519596058,168.11997105053953,May,"['NYSE specialists', 'Bid–ask spreads', 'Dealer trading', 'Market makers']","This paper examines empirically the magnitude and determinants of dealer trading by NYSE market makers (specialists) across stocks and over time. Across stocks, specialist dealer trading varies widely and is inversely related to trading volume and proxies for off-exchange competition. Over time in an individual stock, specialists participate more actively as sellers (buyers) when holding long (short) inventory positions. This results suggest that dealers control their inventory positions by selectively timing the size and direction of their trades rather than by adjusting their quotes. Further, specialists participate more in smaller trades and when the bid–ask spread is wide.",paper examin empir magnitud determin dealer trade nyse market maker specialists across stock time across stocks specialist dealer trade vari wide invers relat trade volum proxi offexchang competition time individu stock specialist particip activ seller buyers hold long short inventori positions result suggest dealer control inventori posit select time size direct trade rather adjust quotes further specialist particip smaller trade bidask spread wide,685,"['nyse specialist', 'bid–ask spread', 'dealer trade', 'market maker']",4,5
1998,-0.6081306519596058,168.11997105053953,June,"['Portfolio efficiency', 'Short sales', 'Bayesian inference', 'Monte Carlo simulation']","This paper examines the degree of portfolio inefficiency subject to various constraints on portfolio weights. When portfolio weights are unconstrained, the posterior loss in expected return on the NYSE-AMEX market portfolio is over 20% (annualized). In contrast, when portfolio weights are constrained to be nonnegative, the posterior loss in expected return is only about 4% (annualized). In addition, short-sale constraints greatly reduce uncertainty in inferences about portfolio efficiency.",paper examin degre portfolio ineffici subject various constraint portfolio weights portfolio weight unconstrained posterior loss expect return nyseamex market portfolio 20 annualized contrast portfolio weight constrain nonnegative posterior loss expect return onli 4 annualized addition shortsal constraint great reduc uncertainti infer portfolio efficiency,494,"['portfolio effici', 'short sale', 'bayesian infer', 'mont carlo simul']",4,6
1998,-0.6081306519596058,168.11997105053953,April,"['Equity carve-out', 'Capital markets', 'Incentives', 'Investment']","This paper examines the innovative corporate structure of Thermo Electron Corporation which holds controlling interests in 11 units taken public in equity carve-outs. Carve-outs subject units of the company to the scrutiny of the capital markets, allow the compensation contracts of unit managers to be based on market performance, and shift capital acquisition and investment decisions from centralized control to unit managers. Thermo carve-outs substantially increase capital and R&D expenditures following carve-outs and generate significant value from their capital investments. Since the first carve-out in 1983, gains to shareholders have been substantially greater than industry and market benchmarks.",paper examin innov corpor structur thermo electron corpor hold control interest 11 unit taken public equiti carveouts carveout subject unit compani scrutini capit markets allow compens contract unit manag base market performance shift capit acquisit invest decis central control unit managers thermo carveout substanti increas capit rd expenditur follow carveout generat signific valu capit investments sinc first carveout 1983 gain sharehold substanti greater industri market benchmarks,709,"['equiti carve-out', 'capit market', 'incent', 'invest']",4,4
1998,-0.6081306519596058,168.11997105053953,January,"['Ownership structure', 'Investment', 'Corporate value', 'Endogeneity']","This paper examines the relation among ownership structure, investment, and corporate value, focusing on whether ownership structure affects investment. Ordinary least squares regression results suggest that ownership structure affects investment and, therefore, corporate value. However, simultaneous regression results indicate that the endogeneity of ownership may affect these inferences, suggesting that investment affects corporate value which, in turn, affects ownership structure. The evidence shows that corporate value affects ownership structure, but not vice versa. These findings raise questions regarding the assumption that ownership structure is exogenously determined, and bring into question the results in studies that treat ownership structure as exogenous.",paper examin relat among ownership structure investment corpor value focus whether ownership structur affect investment ordinari least squar regress result suggest ownership structur affect invest and therefore corpor value however simultan regress result indic endogen ownership may affect inferences suggest invest affect corpor valu which turn affect ownership structure evid show corpor valu affect ownership structure vice versa find rais question regard assumpt ownership structur exogen determined bring question result studi treat ownership structur exogenous,777,"['ownership structur', 'invest', 'corpor valu', 'endogen']",4,1
1998,-0.6081306519596058,168.11997105053953,June,"['ESOP', 'LBO', 'Employee ownership', 'Labor contracts']","This paper investigates the motivations for and consequences of including a broad group of employees in leveraged buyouts by comparing employee buyouts (EBOs) to transactions where only top level managers participate, or management buyouts (MBOs). We examine the implications of including employees in a buyout from a labor contracting, financing, and management control point of view. A major finding is that employee participation helps to finance the buyout. The EBO allows firms to gain access to excess pension assets by converting employees' defined benefit pension capital into equity claims, thus freeing the excess assets in the pension plan to help fund the buyout. Also, employee participation substitutes equity claims for cash labor compensation costs and therefore allows the firm to borrow more than otherwise would be possible. There is also evidence consistent with managers including employees to maintain or enhance incumbent management's control.",paper investig motiv consequ includ broad group employe leverag buyout compar employe buyout ebos transact onli top level manag participate manag buyout mbos examin implic includ employe buyout labor contracting financing manag control point view major find employe particip help financ buyout ebo allow firm gain access excess pension asset convert employe defin benefit pension capit equiti claims thus free excess asset pension plan help fund buyout also employe particip substitut equiti claim cash labor compens cost therefor allow firm borrow otherwis would possible also evid consist manag includ employe maintain enhanc incumb manag control,966,"['esop', 'lbo', 'employe ownership', 'labor contract']",4,6
1998,-0.6081306519596058,168.11997105053953,December,"['Diversification', 'Risk', 'International financial markets', 'Industrial structure']","This paper re-examines the extent to which gains from international diversification are due to differences in industrial structure across countries. Recent papers by Roll (1992), Journal of Finance 47, 3–42 and Heston and Rouwenhorst (1994), Journal of Financial Economics 36, 3–27 investigate this issue and find conflicting evidence. Using a new database, the Dow Jones World Stock Index, with coverage in 25 countries and over 66 industry classifications, we decompose comprehensively both country and industrial sources of variation. We confirm that little of the variation in country index returns can be explained by their industrial composition. We also uncover differences in the proportion of variation in industry index returns that is captured by country and industry factors and discuss the implications for global diversification strategies.",paper reexamin extent gain intern diversif due differ industri structur across countries recent paper roll 1992 journal financ 47 342 heston rouwenhorst 1994 journal financi econom 36 327 investig issu find conflict evidence use new database dow jone world stock index coverag 25 countri 66 industri classifications decompos comprehens countri industri sourc variation confirm littl variat countri index return explain industri composition also uncov differ proport variat industri index return captur countri industri factor discuss implic global diversif strategies,854,"['diversif', 'risk', 'intern financi market', 'industri structur']",4,12
1998,-0.6081306519596058,168.11997105053953,August,"['Mergers', 'Post-acquisition performance', 'Long-horizon event studies', 'Bootstrapping']","This paper uses a methodology robust to recent criticisms of standard long-horizon event study tests to show that bidders in mergers underperform while bidders in tender offers overperform in the three years after the acquisition. However, the long-term underperformance of acquiring firms in mergers is predominantly caused by the poor post-acquisition performance of low book-to-market “glamour” firms. We interpret this finding as evidence that both the market and the management overextrapolate the bidder's past performance (as reflected in the bidder's book-to-market ratio) when they assess the desirability of an acquisition.",paper use methodolog robust recent critic standard longhorizon event studi test show bidder merger underperform bidder tender offer overperform three year acquisition however longterm underperform acquir firm merger predomin caus poor postacquisit perform low booktomarket glamour firms interpret find evid market manag overextrapol bidder past perform as reflect bidder booktomarket ratio assess desir acquisition,633,"['merger', 'post-acquisit perform', 'long-horizon event studi', 'bootstrap']",4,8
1998,-0.6081306519596058,168.11997105053953,October,"['Market microstructure', 'Dealer markets', 'Nasdaq', 'Preferencing']","This study examines how order preferencing affects the competitiveness and efficiency of laboratory financial markets. We operationalize preferencing by allowing some dealers to execute a portion of the order flow by matching the most favorable quotes available. Increasing the proportion of order flow that is preferenced can increase bid–ask spreads, reduce the informational efficiency of prices, and benefit dealers at the expense of liquidity traders. Preferencing has none of these effects, however, when two or more dealers are not receiving preferencing orders. Preferencing may significantly degrade market performance if preferencing arrangements affect all, or virtually all, dealers.",studi examin order preferenc affect competit effici laboratori financi markets operation preferenc allow dealer execut portion order flow match favor quot available increas proport order flow preferenc increas bidask spreads reduc inform effici prices benefit dealer expens liquid traders preferenc none effects however two dealer receiv preferenc orders preferenc may signific degrad market perform preferenc arrang affect all virtual all dealers,695,"['market microstructur', 'dealer market', 'nasdaq', 'preferenc']",4,10
1998,-0.6081306519596058,168.11997105053953,December,"['Incentives', 'Compensation', 'Ownership', 'Directors', 'Restructuring']","To investigate CEOs' incentives to liquidate their firms, we examine the effects of insider ownership and compensation in stock options on 30 voluntary liquidation decisions by industrial firms in the period 1975–1986. We find that liquidation decisions are influenced by CEO incentive plans and increase shareholder value. Firms with more outside board members, smaller market-to-book ratios, and attempts by outsiders to gain control are more likely to be liquidated. Although few top executives of liquidating firms subsequently take comparable jobs, at least 41% of CEOs who downsize are made better off by liquidation.",investig ceo incent liquid firms examin effect insid ownership compens stock option 30 voluntari liquid decis industri firm period 19751986 find liquid decis influenc ceo incent plan increas sharehold value firm outsid board members smaller markettobook ratios attempt outsid gain control like liquidated although top execut liquid firm subsequ take compar jobs least 41 ceo downsiz made better liquidation,623,"['incent', 'compens', 'ownership', 'director', 'restructur']",5,12
1998,-0.6081306519596058,168.11997105053953,January,"['Risk management', 'Financial institutions', 'Capital allocation']","We develop a framework for analyzing the capital allocation and capital structure decisions facing financial institutions. Our model incorporates two key features: (i) value-maximizing banks have a well-founded concern with risk management; and (ii) not all the risks they face can be frictionlessly hedged in the capital market. This approach allows us to show how bank-level risk management considerations should factor into the pricing of those risks that cannot be easily hedged. We examine several applications, including: the evaluation of proprietary trading operations, and the pricing of unhedgeable derivatives positions. We also compare our approach to the RAROC methodology that has been adopted by a number of banks.",develop framework analyz capit alloc capit structur decis face financi institutions model incorpor two key features i valuemaxim bank wellfound concern risk management ii risk face frictionless hedg capit market approach allow us show banklevel risk manag consider factor price risk cannot easili hedged examin sever applications including evalu proprietari trade operations price unhedg deriv positions also compar approach raroc methodolog adopt number banks,729,"['risk manag', 'financi institut', 'capit alloc']",3,1
1998,-0.6081306519596058,168.11997105053953,November,"['Underwriter reputation', 'SEC investigations', 'Indirect penalties', 'Optimal regulation']","We document that an SEC investigation of an underwriter imposes indirect penalties on the underwriter and its past clients, particularly IPO clients. Targeted underwriters experience large declines in IPO market share and increased regulatory scrutiny and client risk after an SEC investigation is announced. Stock prices of clients decline significantly. We attribute these effects to a sudden deterioration in the value of the underwriter's reputation capital, suggesting that the general assumption in prior IPO research that underwriter reputation is stationary may be inappropriate. Our results also suggest that the SEC's power to institute investigations should be considered when designing optimal securities regulation.",document sec investig underwrit impos indirect penalti underwrit past clients particular ipo clients target underwrit experi larg declin ipo market share increas regulatori scrutini client risk sec investig announced stock price client declin significantly attribut effect sudden deterior valu underwrit reput capital suggest general assumpt prior ipo research underwrit reput stationari may inappropriate result also suggest sec power institut investig consid design optim secur regulation,728,"['underwrit reput', 'sec investig', 'indirect penalti', 'optim regul']",4,11
1998,-0.6081306519596058,168.11997105053953,September,"['International asset pricing', 'Currency risk', 'Multivariate GARCH']","We estimate and test the conditional version of an International Capital Asset Pricing Model using a parsimonious multivariate GARCH process. Since our approach is fully parametric, we can recover any quantity that is a function of the first two conditional moments. Our findings strongly support a model which includes both market and foreign exchange risk. However, both sources of risk are only detected when their prices are allowed to change over time. The evidence also indicates that, with the exception of the U.S. equity market, the premium for bearing currency risk often represents a significant fraction of the total premium.",estim test condit version intern capit asset price model use parsimoni multivari garch process sinc approach fulli parametric recov ani quantiti function first two condit moments find strong support model includ market foreign exchang risk however sourc risk onli detect price allow chang time evid also indic that except us equiti market premium bear currenc risk often repres signific fraction total premium,637,"['intern asset price', 'currenc risk', 'multivari garch']",3,9
1998,-0.6081306519596058,168.11997105053953,August,"['Parent-subsidiary mergers', 'Majority control', 'Minority shareholders']","We examine parent-subsidiary mergers, transactions that do not entail arm's length bargaining or a change in control. These mergers are typically followed by considerable restructuring of subsidiaries. Minority and parent returns are not significantly different from returns at third party buyouts of parent-controlled subsidiaries, transactions that entail arm's length negotiations and a change in control. Buyer returns are negative, consistent with overbidding. We conclude that parent-subsidiary mergers facilitate corporate restructuring, foster the reallocation of resources toward higher valued uses, and increase value for both parent and subsidiary.",examin parentsubsidiari mergers transact entail arm length bargain chang control merger typic follow consider restructur subsidiaries minor parent return signific differ return third parti buyout parentcontrol subsidiaries transact entail arm length negoti chang control buyer return negative consist overbidding conclud parentsubsidiari merger facilit corpor restructuring foster realloc resourc toward higher valu uses increas valu parent subsidiary,659,"['parent-subsidiari merger', 'major control', 'minor sharehold']",3,8
1998,-0.6081306519596058,168.11997105053953,November,"['Bank', 'Mergers', 'Small business']","We examine the effects of bank M&As on small business lending using data on over 6000 recent U.S. bank M&As. We are the first to decompose the impact of M&As into the static effects from simply melding the antecedent institutions and the dynamic effects associated with post-M&A refocusing of the consolidated institution. We are also the first to estimate the dynamic reactions of other local banks. We find that the static effects of consolidation reduce small business lending, but are mostly offset by the reactions of other banks, and in some cases also by refocusing efforts of the consolidating institutions themselves.",examin effect bank mas small busi lend use data 6000 recent us bank mas first decompos impact mas static effect simpli meld anteced institut dynam effect associ postma refocus consolid institution also first estim dynam reaction local banks find static effect consolid reduc small busi lending offset reaction banks case also refocus effort consolid institut themselves,626,"['bank', 'merger', 'small busi']",3,11
1998,-0.6081306519596058,168.11997105053953,February,"['Volatility', 'Information', 'News', 'GARCH', 'Risk']","We examine the reaction of daily Treasury bond prices to the release of U.S. macroeconomic news. These news releases (of employment and producer price index data) are of interest because they are released on periodic, preannounced dates and because they are associated with substantial bond market volatility. We investigate whether these nonautocorrelated announcements give rise to autocorrelated volatility. We find that announcement-day volatility does not persist at all, consistent with the immediate incorporation of information into prices. We also find a risk premium on these release dates.",examin reaction daili treasuri bond price releas us macroeconom news news releas of employ produc price index data interest becaus releas periodic preannounc date becaus associ substanti bond market volatility investig whether nonautocorrel announc give rise autocorrel volatility find announcementday volatil doe persist all consist immedi incorpor inform prices also find risk premium releas dates,600,"['volatil', 'inform', 'new', 'garch', 'risk']",5,2
1998,-0.6081306519596058,168.11997105053953,September,"['Asset pricing', 'Anomalies', 'Risk factors']","We examine the relation between stock returns, measures of risk, and several non-risk security characteristics, including the book-to-market ratio, firm size, the stock price, the dividend yield, and lagged returns. Our primary objective is to determine whether non-risk characteristics have marginal explanatory power relative to the arbitrage pricing theory benchmark, with factors determined using, in turn, the Connor and Korajczyk (CK; 1988) and the Fama and French (FF; 1993b) approaches. Fama–MacBeth-type regressions using risk adjusted returns provide evidence of return momentum, size, and book-to-market effects, together with a significant and negative relation between returns and trading volume, even after accounting for the CK factors. When the analysis is repeated using the FF factors, we find that the size and book-to-market effects are attenuated, while the momentum and trading volume effects persist. In addition, Nasdaq stocks show significant underperformance after adjusting for risk using either method.",examin relat stock returns measur risk sever nonrisk secur characteristics includ booktomarket ratio firm size stock price dividend yield lag returns primari object determin whether nonrisk characterist margin explanatori power relat arbitrag price theori benchmark factor determin using turn connor korajczyk ck 1988 fama french ff 1993b approaches famamacbethtyp regress use risk adjust return provid evid return momentum size booktomarket effects togeth signific negat relat return trade volume even account ck factors analysi repeat use ff factors find size booktomarket effect attenuated momentum trade volum effect persist addition nasdaq stock show signific underperform adjust risk use either method,1030,"['asset price', 'anomali', 'risk factor']",3,9
1998,-0.6081306519596058,168.11997105053953,April,"['Conglomerate mergers', 'Stock-for-stock mergers', 'Bond valuation']","We examine wealth changes for all 1283 publicly traded debt and equity securities of firms involved in 260 pure stock-for-stock mergers from 1963 to 1996. We find no evidence that conglomerate stock-for-stock mergers create financial synergies or benefit bondholders at stockholders' expense. Instead, we document significant net synergistic gains in nonconglomerate mergers and generally insignificant net gains in conglomerate mergers. Conglomerate bidding-firm stockholders lose; all other securityholders at least break even. Convertible securityholders experience the largest gains, due mostly to their attached option values. Certain bond covenants are value-enhancing while leverage increases are value-reducing.",examin wealth chang 1283 public trade debt equiti secur firm involv 260 pure stockforstock merger 1963 1996 find evid conglomer stockforstock merger creat financi synergi benefit bondhold stockhold expense instead document signific net synergist gain nonconglomer merger general insignific net gain conglomer mergers conglomer biddingfirm stockhold lose securityhold least break even convert securityhold experi largest gains due attach option values certain bond coven valueenhanc leverag increas valuereducing,719,"['conglomer merger', 'stock-for-stock merger', 'bond valuat']",3,4
1998,-0.6081306519596058,168.11997105053953,July,"['Stochastic volatility', 'Common information', 'Information spillover', 'Market linkages']","We investigate the nature of volatility linkages in the stock, bond, and money markets. We develop a simple model of speculative trading that predicts strong volatility linkages in these markets due to common information, which simultaneously affects expectations across markets, and information spillover caused by cross-market hedging. To measure these linkages, we estimate a stochastic volatility representation of our trading model using GMM. The results indicate that our specification explains many of the observed characteristics of the data, and that the volatility linkages between the three markets are indeed strong. Moreover, we find that the linkages have become stronger since the 1987 stock market crash.",investig natur volatil linkag stock bond money markets develop simpl model specul trade predict strong volatil linkag market due common information simultan affect expect across markets inform spillov caus crossmarket hedging measur linkages estim stochast volatil represent trade model use gmm result indic specif explain mani observ characterist data volatil linkag three market inde strong moreover find linkag becom stronger sinc 1987 stock market crash,720,"['stochast volatil', 'common inform', 'inform spillov', 'market linkag']",4,7
1998,-0.6081306519596058,168.11997105053953,June,"['Market discipline', 'Banking', 'Insured deposits']","We present evidence that insured deposit financing shields banks from the full costs of market discipline. Moody's downgrades, indicators of increasing risk, are associated with negative abnormal equity returns that are increasing in the bank's reliance on insured deposits. Moreover, banks raise their use of insured deposits following increases in risk. These findings cast doubt on the ability of capital market participants to effectively discipline bank behavior within the current regulatory environment. More generally, our findings highlight the potential for regulation to undermine market discipline in regulated industries.",present evid insur deposit financ shield bank full cost market discipline moodi downgrades indic increas risk associ negat abnorm equiti return increas bank relianc insur deposits moreover bank rais use insur deposit follow increas risk find cast doubt abil capit market particip effect disciplin bank behavior within current regulatori environment generally find highlight potenti regul undermin market disciplin regul industries,634,"['market disciplin', 'bank', 'insur deposit']",3,6
1998,-0.6081306519596058,168.11997105053953,February,"['Proxy contests', 'Market for corporate control', 'Management Turnover', 'Corporate restructuring']","We study the shareholder wealth effects of 270 proxy contests for board seats in the 1979–1994 period. We find that proxy contests create value, with the bulk of the wealth gains stemming from firms that are acquired. Restricting analysis to firms listed on Compustat imparts a downward bias on estimated wealth effects because such a restriction excludes a sizable fraction of the firms acquired during the proxy contest. For firms that are not acquired, the occurrence of management turnover has a significant, positive effect on shareholder wealth because firms replacing management are more likely to restructure following the contest.",studi sharehold wealth effect 270 proxi contest board seat 19791994 period find proxi contest creat value bulk wealth gain stem firm acquired restrict analysi firm list compustat impart downward bias estim wealth effect becaus restrict exclud sizabl fraction firm acquir dure proxi contest firm acquired occurr manag turnov significant posit effect sharehold wealth becaus firm replac manag like restructur follow contest,639,"['proxi contest', 'market for corpor control', 'manag turnov', 'corpor restructur']",4,2
1998,-0.6081306519596058,168.11997105053953,May,"['Information-time', 'Information arrival speed', 'Option pricing', 'Stochastic time change', 'Stochastic volatility']","With a stochastic time change from calendar-time to information-time, we derive a parsimonious option pricing formula with stochastic volatility as a risk-neutral Poisson sum of Merton's (1973) prices over the option's information-time maturity domain. The formula contains two unobservable parameters, information arrival intensity and information-time asset volatility, with stochastic volatility induced by random information arrival. When the information arrival rate intensifies, the option price increases and vice-versa. We test the formula in pricing, hedging, and excess profits capture empirically using currency and the S&P 500 futures options transaction data.",stochast time chang calendartim informationtime deriv parsimoni option price formula stochast volatil riskneutr poisson sum merton 1973 price option informationtim matur domain formula contain two unobserv parameters inform arriv intens informationtim asset volatility stochast volatil induc random inform arrival inform arriv rate intensifies option price increas viceversa test formula pricing hedging excess profit captur empir use currenc sp 500 futur option transact data,672,"['information-tim', 'inform arriv speed', 'option price', 'stochast time chang', 'stochast volatil']",5,5
1997,-0.6922889365695731,168.0358269208846,July,"['Nasdaq', 'Odd-eighth avoidance', 'Bid-ask spread', 'Market makers']","Because of its institutional features, the Nasdaq market does not fit the standard competitive model. We construct a model that reflects the distinguishing characteristics of the Nasdaq market. This model implies that in dealer markets with a minimum price increment, competition among market-makers does not necessarily drive spreads down to the level of marginal cost. Using this result, we provide an explanation for the odd-eighth avoidance documented in Christie and Schultz (1994). We show that market-makers can use odd-tick avoidance as a coordination device to increase spreads. Evidence from Nasdaq supports our hypotheses.",becaus institut features nasdaq market doe fit standard competit model construct model reflect distinguish characterist nasdaq market model impli dealer market minimum price increment competit among marketmak doe necessarili drive spread level margin cost use result provid explan oddeighth avoid document christi schultz 1994 show marketmak use oddtick avoid coordin devic increas spreads evid nasdaq support hypotheses,633,"['nasdaq', 'odd-eighth avoid', 'bid-ask spread', 'market maker']",4,7
1997,-0.6922889365695731,168.0358269208846,February,"['Information', 'Contagion', 'Banking', 'Loan-loss reserves']","Consistent with an information-signaling perspective, negative and statistically significant announcement effects are associated with bank loan-loss reserve (LLR) announcements over the 1985–1990 period. Announcement effects differ between money-center and regional banks and also according to the nature of contemporaneous earnings and dividend disclosures. Moreover Information transfer or ‘contagion’ effects are present in that LLR announcements by regional banks decrease the value of both money-center banks and nonannouncing regional banks. These statistically significant contagion effects suggest a link between the asset quality characteristics of money-center and regional bank loan portfolios.",consist informationsign perspective negat statist signific announc effect associ bank loanloss reserv llr announc 19851990 period announc effect differ moneycent region bank also accord natur contemporan earn dividend disclosures moreov inform transfer contagion effect present llr announc region bank decreas valu moneycent bank nonannounc region banks statist signific contagion effect suggest link asset qualiti characterist moneycent region bank loan portfolios,705,"['inform', 'contagion', 'bank', 'loan-loss reserv']",4,2
1997,-0.6922889365695731,168.0358269208846,July,"['Stocks', 'Spreads', 'Financial', 'Nasdaq', 'Collusion']","Different methods are used by the NYSE/Amex and the Nasdaq to accomodate limit orders received from investors. This accounts for at least part of the excess of Nasdaq spreads over NYSE spreads, adjusted for trading volume, and is a factor in determining this excess that is independent of collusion on the Nasdaq. The spread-comparison evidence given by others to support their belief that there is collusion among market makers on the Nasdaq therefore overstates the probability of collusion and its significance if it exists.",differ method use nyseamex nasdaq accomod limit order receiv investors account least part excess nasdaq spread nyse spreads adjust trade volume factor determin excess independ collus nasdaq spreadcomparison evid given support belief collus among market maker nasdaq therefor overst probabl collus signific exists,527,"['stock', 'spread', 'financi', 'nasdaq', 'collus']",5,7
1997,-0.6922889365695731,168.0358269208846,February,"['Cost of equity', 'Asset pricing models', 'Risk loadings']",Estimates of the cost of equity for industries are imprecise. Standard errors of more than 3.0% per year are typical for both the CAPM and the three-factor model of Fama and French (1993). These large standard errors are the result of(i) uncertainty about true factor risk premiums and (ii) imp ecise estimates of the loadings of industries on the risk factors. Estimates of the cost of equity for firms and projects are surely even less precise.,estim cost equiti industri imprecise standard error 30 per year typic capm threefactor model fama french 1993 larg standard error result ofi uncertainti true factor risk premium ii imp ecis estim load industri risk factors estim cost equiti firm project sure even less precise,446,"['cost of equiti', 'asset price model', 'risk load']",3,2
1997,-0.6922889365695731,168.0358269208846,June,"['Initial public offerings', 'Going public', 'Separation of ownership and control', 'Operating performance of small companies']","Going public typically leads to a separation of managerial control and stock ownership, and potentially worsens managerial incentives. We document that the median ownership stake of officers and directors declines significantly from the year before going public to ten years later. Median operating return on assets also declines from the year before the offering to the end of the first year of public trading, but performance declines no further in ten years. In general, operating performance both within one year of the offering and during the first ten years of public trading is unrelated to ownership of officers and directors.",go public typic lead separ manageri control stock ownership potenti worsen manageri incentives document median ownership stake offic director declin signific year befor go public ten year later median oper return asset also declin year befor offer end first year public trading perform declin ten years general oper perform within one year offer dure first ten year public trade unrel ownership offic directors,634,"['initi public offer', 'go public', 'separ of ownership and control', 'oper perform of small compani']",4,6
